num_env_steps_sampled_lifetime,num_episodes_lifetime,num_env_steps_trained_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,timers/training_iteration_time_sec,timers/restore_workers_time_sec,timers/training_step_time_sec,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/episode_len_mean,env_runners/episode_len_max,num_agent_steps_sampled_lifetime/default_agent,fault_tolerance/num_healthy_workers,fault_tolerance/num_in_flight_async_reqs,fault_tolerance/num_remote_worker_restarts,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_episode_returns_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_returns_mean/default_policy,env_runners/num_module_steps_sampled/default_policy,learners/default_policy/vf_explained_var,learners/default_policy/num_non_trainable_parameters,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss,learners/default_policy/entropy,learners/default_policy/total_loss,learners/default_policy/policy_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_loss_unclipped,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/module_train_batch_size_mean,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_non_trainable_parameters
4560000,78907,4654575,False,1140,94ea2_00000,2024-12-07_21-49-03,1733604543,5.93780517578125,6902.265415668488,2720159,DanielAhmed,192.168.137.208,6902.265415668488,1140,2.1811745522172012,3.808829204942325,0.01597058278436239,6.037597131729126,7.486343383789062e-06,6.037451767921448,0.30387636225071873,1,10.0,-3.9321452083340165,4000,4.978838734834723,98,36361440000,2.0731207832607748,42.60714285714286,100,4560000,14,0,0,30.35555555555556,89.36666666666666,4.978838734834723,4000,2601480000,2601480000,4.978838734834723,4000,0.9770581722259521,0.0,0.0,0.10911628603935242,0.17628221213817596,0.042245641350746155,-0.010549684055149555,1224441.0,0.13438297808170319,1.796540379524231,0.0001,0.02525150589644909,0.01,4097.704269095551,1139.0,4111,1224441.0,4111,4111,0.2464638333726187,0.0
4564000,79000,4658682,False,1141,94ea2_00000,2024-12-07_21-49-10,1733604550,6.05957555770874,6908.324991226196,2720159,DanielAhmed,192.168.137.208,6908.324991226196,1141,2.181050562484928,3.8093258478327647,0.015972682946438,6.039601445198059,7.486343383789062e-06,6.0394572734832765,0.3278703911492318,1,10.0,-12.593515687313543,4000,4.546889291906798,93,36425284000,2.0731827765659343,46.07,100,4564000,14,0,0,30.43333333333333,89.27777777777777,4.546889291906798,4000,2606044000,2606044000,4.546889291906798,4000,0.5481197237968445,0.0,0.0,0.19018146395683289,0.2462916523218155,-0.058387063443660736,-0.15101489424705505,1224441.0,0.6034027934074402,15.087728500366211,0.0001,0.03828256204724312,0.01,4097.713139894529,1140.0,4107,1224441.0,4107,4107,0.2464566555989989,0.0
4568000,79113,4662809,False,1142,94ea2_00000,2024-12-07_21-49-16,1733604556,6.215785026550293,6914.540776252747,2720159,DanielAhmed,192.168.137.208,6914.540776252747,1142,2.18073178918007,3.811580057394564,0.015979082826928896,6.067245769500732,7.486343383789062e-06,6.067098832130432,0.2616501233085209,1,10.0,-26.66817313829822,4000,5.394525586159951,113,36489184000,2.073182301253574,37.26142857142856,100,4568000,14,0,0,33.275,89.36250000000001,5.394525586159951,4000,2610612000,2610612000,5.394525586159951,4000,0.7378197908401489,0.0,0.0,0.374989777803421,0.20177587866783142,0.0310748852789402,-0.1544022411108017,1224441.0,0.8375477194786072,2.836329221725464,0.0001,0.02213124930858612,0.01,4097.724762850618,1141.0,4127,1224441.0,4127,4127,0.24644684527301375,0.0
4572000,79192,4666902,False,1143,94ea2_00000,2024-12-07_21-49-22,1733604562,6.383629083633423,6920.92440533638,2720159,DanielAhmed,192.168.137.208,6920.92440533638,1143,2.180355212978252,3.8155734139906707,0.01596268869880994,6.0532886505126955,7.43865966796875e-06,6.0531429052352905,0.33731200693753116,1,10.0,-42.211127427605604,4000,3.503651942888541,79,36553140000,2.073139060734908,48.79714285714285,100,4572000,14,0,0,27.8,89.33999999999999,3.503651942888541,4000,2615184000,2615184000,3.503651942888541,4000,0.6100497245788574,0.0,0.0,0.1814926415681839,0.20438316464424133,-0.024535153061151505,-0.11323762685060501,1224441.0,0.5893356204032898,1.9999511241912842,0.0001,0.017120135948061943,0.01,4097.735682033596,1142.0,4093,1224441.0,4093,4093,0.24643442270759014,0.0
4576000,79283,4671007,False,1144,94ea2_00000,2024-12-07_21-49-28,1733604568,6.082752704620361,6927.007158041,2720159,DanielAhmed,192.168.137.208,6927.007158041,1144,2.1799899779884515,3.816488759260678,0.015962551871708433,6.055107522010803,7.510185241699219e-06,6.054964065551758,0.3155353801650094,1,10.0,-42.699554461465254,4000,3.3692459684902643,91,36617152000,2.07303215445727,45.53571428571428,100,4576000,14,0,0,32.975,89.375,3.3692459684902643,4000,2619760000,2619760000,3.3692459684902643,4000,0.6572203636169434,0.0,0.0,0.5983054041862488,0.27944472432136536,0.22115924954414368,-0.07519901543855667,1224441.0,1.7724913358688354,3.4230616092681885,0.0001,0.21376770734786987,0.01,4097.7471103566295,1143.0,4105,1224441.0,4105,4105,0.24642891189354812,0.0
4580000,79353,4675090,False,1145,94ea2_00000,2024-12-07_21-49-34,1733604574,5.887953996658325,6932.895112037659,2720159,DanielAhmed,192.168.137.208,6932.895112037659,1145,2.1797840153385133,3.8152831919981325,0.015959502152911014,6.055622124671936,7.581710815429688e-06,6.055478453636169,0.3562355996094162,1,10.0,-37.08691974668859,4000,2.300733614082795,70,36681220000,2.072911946860607,50.76714285714287,100,4580000,14,0,0,30.15555555555555,89.64444444444445,2.300733614082795,4000,2624340000,2624340000,2.300733614082795,4000,0.7318417429924011,0.0,0.0,0.283538818359375,0.19421981275081635,0.10120157152414322,-0.03862566873431206,1224441.0,0.30155327916145325,2.882078170776367,0.0001,0.05412645265460014,0.01,4097.756836544999,1144.0,4083,1224441.0,4083,4083,0.24641907043831662,0.0
4584000,79442,4679192,False,1146,94ea2_00000,2024-12-07_21-49-40,1733604580,5.929143190383911,6938.824255228043,2720159,DanielAhmed,192.168.137.208,6938.824255228043,1146,2.1797577677050723,3.81432457382805,0.015954847321350232,6.054285192489624,7.653236389160157e-06,6.0541417598724365,0.31311739860788557,1,10.0,-38.32017928386753,4000,4.3192548538101105,89,36745344000,2.0728089164532597,43.877142857142864,100,4584000,14,0,0,33.87499999999999,89.4625,4.3192548538101105,4000,2628924000,2628924000,4.3192548538101105,4000,0.5830938816070557,0.0,0.0,0.1011105328798294,0.2308046966791153,-0.04971589520573616,-0.0979631096124649,1224441.0,0.7404116988182068,1.882364273071289,0.0001,0.034011173993349075,0.01,4097.766793498565,1145.0,4102,1224441.0,4102,4102,0.24640557458929974,0.0
4588000,79513,4683277,False,1147,94ea2_00000,2024-12-07_21-49-46,1733604586,6.156243801116943,6944.98049902916,2720159,DanielAhmed,192.168.137.208,6944.98049902916,1147,2.1800939055579476,3.815299979299925,0.01593018831820081,6.08183798789978,7.677078247070313e-06,6.081694340705871,0.3818312755801267,1,10.0,-29.477643093976457,4000,3.197531038579482,71,36809524000,2.0727846837066726,52.595714285714294,100,4588000,14,0,0,30.900000000000002,89.44444444444444,3.197531038579482,4000,2633512000,2633512000,3.197531038579482,4000,0.39300107955932617,0.0,0.0,0.09763772040605545,0.2850850522518158,0.04109783470630646,-0.004870189819484949,1224441.0,0.3467995226383209,2.2921838760375977,0.0001,0.00893205776810646,0.01,4097.775275629405,1146.0,4085,1224441.0,4085,4085,0.24639872992981937,0.0
4592000,79593,4687371,False,1148,94ea2_00000,2024-12-07_21-49-53,1733604593,6.343521595001221,6951.324020624161,2720159,DanielAhmed,192.168.137.208,6951.324020624161,1148,2.1800063694022818,3.8185376029068556,0.015932836024983736,6.07375967502594,7.796287536621094e-06,6.073614621162415,0.36100513537031886,1,10.0,-38.21489366459344,4000,2.153837187818185,80,36873760000,2.072726881755993,50.87142857142858,100,4592000,14,0,0,30.522222222222222,89.4,2.153837187818185,4000,2638104000,2638104000,2.153837187818185,4000,0.8856529593467712,0.0,0.0,0.16156268119812012,0.4163719415664673,0.02049414813518524,-0.05612347275018692,1224441.0,0.16156268119812012,14.33893871307373,0.0001,0.0208731796592474,0.01,4097.783211438278,1147.0,4094,1224441.0,4094,4094,0.24638884163196983,0.0
4596000,79682,4691474,False,1149,94ea2_00000,2024-12-07_21-49-58,1733604598,5.804072141647339,6957.128092765808,2720159,DanielAhmed,192.168.137.208,6957.128092765808,1149,2.1798933211482248,3.816398051527705,0.015912913614764677,6.066002774238586,1.068115234375e-05,6.065843868255615,0.30810819598858613,1,10.0,-40.17674322775679,4000,3.6255448872602023,89,36938052000,2.07268332366804,43.347142857142856,100,4596000,14,0,0,33.9125,89.55,3.6255448872602023,4000,2642700000,2642700000,3.6255448872602023,4000,0.5453954935073853,0.0,0.0,0.11451397091150284,0.31446436047554016,0.03239338472485542,-0.021718962118029594,1224441.0,0.11451397091150284,3.723958969116211,0.0001,0.015876958146691322,0.01,4097.791511003412,1148.0,4103,1224441.0,4103,4103,0.24637614156698504,0.0
4600000,79755,4695561,False,1150,94ea2_00000,2024-12-07_21-50-04,1733604604,5.914122819900513,6963.042215585709,2720159,DanielAhmed,192.168.137.208,6963.042215585709,1150,2.1801196308569506,3.8150396749223168,0.01590051499868104,6.0636820793151855,1.087188720703125e-05,6.063526201248169,0.3544089059806928,1,10.0,-42.878858818405455,4000,1.5204681340730242,73,37002400000,2.0726646251870218,49.18,100,4600000,14,0,0,30.36666666666666,89.44444444444444,1.5204681340730242,4000,2647300000,2647300000,1.5204681340730242,4000,0.9363856911659241,0.0,0.0,0.3309624493122101,0.35937830805778503,0.12070012092590332,-0.04118733108043671,1224441.0,0.38707366585731506,2.7279367446899414,0.0001,0.019697843119502068,0.01,4097.798566256099,1149.0,4087,1224441.0,4087,4087,0.24636828827533688,0.0
4604000,79844,4699663,False,1151,94ea2_00000,2024-12-07_21-50-10,1733604610,5.8331217765808105,6968.875337362289,2720159,DanielAhmed,192.168.137.208,6968.875337362289,1151,2.1798095787084812,3.813425196803055,0.01587321827882054,6.040945029258728,1.0895729064941407e-05,6.040787291526795,0.3286028255392116,1,10.0,-39.29733454446984,4000,2.7616684637830646,89,37066804000,2.072575403441101,46.7342857142857,100,4604000,14,0,0,32.9,89.45,2.7616684637830646,4000,2651904000,2651904000,2.7616684637830646,4000,0.9637235999107361,0.0,0.0,0.15259145200252533,0.399645060300827,-0.0020292308181524277,-0.07432850450277328,1224441.0,0.15259145200252533,2.589643955230713,0.0001,0.026719240471720695,0.01,4097.805901252631,1150.0,4102,1224441.0,4102,4102,0.24635757508146666,0.0
4608000,79911,4703744,False,1152,94ea2_00000,2024-12-07_21-50-16,1733604616,5.82226300239563,6974.697600364685,2720159,DanielAhmed,192.168.137.208,6974.697600364685,1152,2.1798485152411415,3.811335340405085,0.01589318246630849,6.0014408826828,1.0943412780761718e-05,6.00128481388092,0.3816981069656322,1,10.0,-42.18890930633399,4000,1.1222067820878638,67,37131264000,2.0725405423779066,53.670000000000016,100,4608000,14,0,0,34.4125,89.3875,1.1222067820878638,4000,2656512000,2656512000,1.1222067820878638,4000,0.7695894241333008,0.0,0.0,0.673438549041748,0.4019275903701782,0.39729005098342896,0.06459009647369385,1224441.0,1.5637290477752686,5.903708457946777,0.0001,0.024783063679933548,0.01,4097.811409692607,1151.0,4081,1224441.0,4081,4081,0.24634293246554392,0.0
4612000,80018,4707865,False,1153,94ea2_00000,2024-12-07_21-50-22,1733604622,6.436562538146973,6981.134162902832,2720159,DanielAhmed,192.168.137.208,6981.134162902832,1153,2.1799523421488494,3.815346253610933,0.01590196273183311,6.006594109535217,1.0943412780761718e-05,6.006438302993774,0.2804505414751474,1,10.0,-32.861754538554024,4000,4.407753800119021,107,37195780000,2.072468242320193,39.8,100,4612000,14,0,0,27.860000000000003,89.4,4.407753800119021,4000,2661124000,2661124000,4.407753800119021,4000,0.8674739599227905,0.0,0.0,0.06198599189519882,0.359642893075943,0.014409107156097889,-0.012987472116947174,1224441.0,0.06198599189519882,1.7886066436767578,0.0001,0.006289502140134573,0.01,4097.819127373659,1152.0,4121,1224441.0,4121,4121,0.24633374953833173,0.0
4616000,80095,4711956,False,1154,94ea2_00000,2024-12-07_21-50-28,1733604628,5.8194420337677,6986.9536049366,2720159,DanielAhmed,192.168.137.208,6986.9536049366,1154,2.1796891883872407,3.813524989124755,0.015918819564494695,5.98030960559845,1.0848045349121094e-05,5.980155444145202,0.32287544843033955,1,10.0,-37.78587625323588,4000,4.067394004595868,77,37260352000,2.0723863820931543,45.725714285714275,100,4616000,14,0,0,33.65,89.41250000000001,4.067394004595868,4000,2665740000,2665740000,4.067394004595868,4000,0.8691535592079163,0.0,0.0,0.05131246894598007,0.19653373956680298,-0.0700010284781456,-0.09369191527366638,1224441.0,0.05131246894598007,3.3012094497680664,0.0001,0.024928759783506393,0.01,4097.826009560121,1153.0,4091,1224441.0,4091,4091,0.24632239390951732,0.0
4620000,80180,4716055,False,1155,94ea2_00000,2024-12-07_21-50-34,1733604634,5.78968071937561,6992.743285655975,2720159,DanielAhmed,192.168.137.208,6992.743285655975,1155,2.1797979593631585,3.8110782028736154,0.01591220313886306,5.970695495605469,1.0848045349121094e-05,5.970541310310364,0.3185999647031922,1,10.0,-38.10197682268174,4000,4.033582476345612,85,37324980000,2.072299464862171,45.39285714285715,100,4620000,14,0,0,33.800000000000004,89.3875,4.033582476345612,4000,2670360000,2670360000,4.033582476345612,4000,0.8454158902168274,0.0,0.0,0.1425117701292038,0.2703791558742523,0.006145782303065062,-0.06240631267428398,1224441.0,0.1658318191766739,2.570439338684082,0.0001,0.01362835057079792,0.01,4097.832872190115,1154.0,4099,1224441.0,4099,4099,0.24630865616522357,0.0
4624000,80266,4720155,False,1156,94ea2_00000,2024-12-07_21-50-40,1733604640,6.0203752517700195,6998.763660907745,2720159,DanielAhmed,192.168.137.208,6998.763660907745,1156,2.1797822442193935,3.8110590079851043,0.015920184967477834,5.979960107803345,1.0895729064941407e-05,5.979805183410645,0.33611554415676176,1,10.0,-6.221609569348882,4000,4.428613902136013,86,37389664000,2.0722361396233615,47.63142857142855,100,4624000,14,0,0,30.122222222222224,89.33333333333333,4.428613902136013,4000,2674984000,2674984000,4.428613902136013,4000,0.7726215124130249,0.0,0.0,0.13108080625534058,0.14159010350704193,-0.08687631785869598,-0.15100082755088806,1224441.0,0.13108080625534058,2.333528757095337,0.0001,0.020311785861849785,0.01,4097.8398149665545,1155.0,4100,1224441.0,4100,4100,0.2463017576966247,0.0
4628000,80350,4724253,False,1157,94ea2_00000,2024-12-07_21-50-46,1733604646,5.9547998905181885,7004.718460798264,2720159,DanielAhmed,192.168.137.208,7004.718460798264,1157,2.1798763668672283,3.810248043925211,0.015937986047652605,5.959742689132691,1.0895729064941407e-05,5.95959243774414,0.33941485542629374,1,10.0,-5.765009025931726,4000,4.293275137879033,84,37454404000,2.072208047316533,47.49,100,4628000,14,0,0,34.1875,89.1875,4.293275137879033,4000,2679612000,2679612000,4.293275137879033,4000,0.4609510898590088,0.0,0.0,0.21812516450881958,0.24940840899944305,-0.10145846009254456,-0.2080269455909729,1224441.0,1.3971701860427856,1.2247707843780518,0.0001,0.014486562460660934,0.01,4097.8466356002455,1156.0,4098,1224441.0,4098,4098,0.24629209846558286,0.0
4632000,80434,4728351,False,1158,94ea2_00000,2024-12-07_21-50-52,1733604652,6.3236494064331055,7011.042110204697,2720159,DanielAhmed,192.168.137.208,7011.042110204697,1158,2.1799635461683766,3.8131679832859513,0.01594752787708643,5.957723665237427,1.0824203491210937e-05,5.957573246955872,0.3378560722341146,1,10.0,-42.593005187488586,4000,3.189763588185597,84,37519200000,2.0721840139681915,47.36285714285713,100,4632000,14,0,0,30.799999999999997,89.34444444444446,3.189763588185597,4000,2684244000,2684244000,3.189763588185597,4000,0.7365515232086182,0.0,0.0,0.22282066941261292,0.20291873812675476,-0.045892272144556046,-0.1552734076976776,1224441.0,0.8186346292495728,3.0664024353027344,0.0001,0.010657241567969322,0.01,4097.853335839765,1157.0,4098,1224441.0,4098,4098,0.24627948438539204,0.0
4636000,80513,4732444,False,1159,94ea2_00000,2024-12-07_21-50-58,1733604658,5.889127492904663,7016.931237697601,2720159,DanielAhmed,192.168.137.208,7016.931237697601,1159,2.179812108296659,3.81194619827322,0.01597426786810234,5.966239714622498,8.058547973632812e-06,5.9661039352417,0.3314877383919832,1,10.0,-42.593005187488586,4000,2.1267487934048455,79,37584052000,2.0721657197204113,46.68285714285716,100,4636000,14,0,0,29.644444444444446,89.5111111111111,2.1267487934048455,4000,2688880000,2688880000,2.1267487934048455,4000,0.5673114061355591,0.0,0.0,0.30408570170402527,0.23478423058986664,-0.04486728459596634,-0.19456230103969574,1224441.0,1.1616129875183105,4.151052951812744,0.0001,0.011361362412571907,0.01,4097.859417410936,1158.0,4093,1224441.0,4093,4093,0.246273469537158,0.0
4640000,80600,4736545,False,1160,94ea2_00000,2024-12-07_21-51-04,1733604664,5.888287305831909,7022.819525003433,2720159,DanielAhmed,192.168.137.208,7022.819525003433,1160,2.17971179102364,3.8106576414605513,0.016004737349362756,5.963751339912415,7.867813110351562e-06,5.963614225387573,0.3306627995048517,1,10.0,-38.34402357296938,4000,3.34317503273907,87,37648960000,2.072131660566847,46.54,100,4640000,14,0,0,33.6375,89.4875,3.34317503273907,4000,2693520000,2693520000,3.34317503273907,4000,0.6877949237823486,0.0,0.0,0.1484539955854416,0.30246561765670776,-0.05577120557427406,-0.12697355449199677,1224441.0,0.3414853811264038,1.4889329671859741,0.0001,0.01802116073668003,0.01,4097.865692017099,1159.0,4101,1224441.0,4101,4101,0.2462647096193502,0.0
4644000,80670,4740629,False,1161,94ea2_00000,2024-12-07_21-51-10,1733604670,6.054705381393433,7028.874230384827,2720159,DanielAhmed,192.168.137.208,7028.874230384827,1161,2.1799531749235697,3.8107611723060386,0.015978363815896894,5.986087131500244,7.772445678710938e-06,5.985950613021851,0.3596725869325955,1,10.0,-38.34402357296938,4000,1.931131022283322,70,37713924000,2.072082962709194,51.09714285714286,100,4644000,14,0,0,30.377777777777776,89.51111111111112,1.931131022283322,4000,2698164000,2698164000,1.931131022283322,4000,0.6801260709762573,0.0,0.0,0.20108965039253235,0.21358998119831085,0.03300105407834053,-0.06540785729885101,1224441.0,0.33921119570732117,4.481747627258301,0.0001,0.010180762968957424,0.01,4097.870455189397,1160.0,4084,1224441.0,4084,4084,0.24625205759614524,0.0
4648000,80758,4744731,False,1162,94ea2_00000,2024-12-07_21-51-16,1733604676,6.037119388580322,7034.911349773407,2720159,DanielAhmed,192.168.137.208,7034.911349773407,1162,2.1800280284545774,3.8108427691228215,0.015956173977765314,6.007595109939575,7.700920104980468e-06,6.007459235191345,0.36477526729502396,1,10.0,-42.83592649532083,4000,1.8040216472159607,88,37778944000,2.072043503626791,51.51142857142856,100,4648000,14,0,0,33.7,89.46249999999999,1.8040216472159607,4000,2702812000,2702812000,1.8040216472159607,4000,0.4756673574447632,0.0,0.0,0.5019627809524536,0.20979361236095428,0.09186788648366928,-0.15701556205749512,1224441.0,1.859187126159668,2.1045610904693604,0.0001,0.018989386036992073,0.01,4097.875536529047,1161.0,4102,1224441.0,4102,4102,0.24624621515593995,0.0
4652000,80846,4748833,False,1163,94ea2_00000,2024-12-07_21-51-23,1733604683,6.509617567062378,7041.420967340469,2720159,DanielAhmed,192.168.137.208,7041.420967340469,1163,2.1798669131402884,3.815868199731582,0.015947826187999538,6.0149983882904055,7.653236389160157e-06,6.0148629426956175,0.3363545495149864,1,10.0,-42.83592649532083,4000,3.055898969790202,88,37844020000,2.071950546669809,47.424285714285745,100,4652000,14,0,0,27.529999999999994,89.51,3.055898969790202,4000,2707464000,2707464000,3.055898969790202,4000,0.45910096168518066,0.0,0.0,0.12241817265748978,0.23163093626499176,-0.10632838308811188,-0.16522115468978882,1224441.0,0.12241817265748978,4.819232940673828,0.0001,0.017886126413941383,0.01,4097.880929196386,1162.0,4102,1224441.0,4102,4102,0.24623811468747814,0.0
4656000,80921,4752922,False,1164,94ea2_00000,2024-12-07_21-51-29,1733604689,6.2632060050964355,7047.684173345566,2720159,DanielAhmed,192.168.137.208,7047.684173345566,1164,2.1802895915690024,3.8177750748143544,0.015960435436119528,6.059121561050415,7.653236389160157e-06,6.058986210823059,0.3588082233980613,1,10.0,-38.1925852682248,4000,3.02096046939071,75,37909152000,2.0718925193026454,50.13714285714284,100,4656000,14,0,0,33.9,89.3875,3.02096046939071,4000,2712120000,2712120000,3.02096046939071,4000,0.7799131870269775,0.0,0.0,0.12175732851028442,0.19844664633274078,-0.10448475182056427,-0.16337896883487701,1224441.0,0.12175732851028442,3.1928164958953857,0.0001,0.07081621140241623,0.01,4097.885326456725,1163.0,4089,1224441.0,4089,4089,0.24622733752056883,0.0
4660000,81024,4757039,False,1165,94ea2_00000,2024-12-07_21-51-35,1733604695,6.09992241859436,7053.78409576416,2720159,DanielAhmed,192.168.137.208,7053.78409576416,1165,2.1803991136733862,3.818373559056138,0.015961084991756906,6.0901460409164425,7.62939453125e-06,6.09001088142395,0.27459628502501554,1,10.0,-6.664091786317415,4000,5.551790711769376,103,37974340000,2.071814672315645,38.911428571428566,100,4660000,14,0,0,30.311111111111114,89.33333333333333,5.551790711769376,4000,2716780000,2716780000,5.551790711769376,4000,0.8077989220619202,0.0,0.0,0.14018696546554565,0.12302248179912567,-0.04257892072200775,-0.11144217848777771,1224441.0,0.14018696546554565,1.5830426216125488,0.0001,0.007040307391434908,0.01,4097.891547678938,1164.0,4117,1224441.0,4117,4117,0.24622308688252642,0.0
4664000,81102,4761131,False,1166,94ea2_00000,2024-12-07_21-51-41,1733604701,5.8790123462677,7059.663108110428,2720159,DanielAhmed,192.168.137.208,7059.663108110428,1166,2.180077915796727,3.817183250095792,0.015951515471746593,6.076041126251221,7.534027099609375e-06,6.075906682014465,0.32670236574169914,1,10.0,-7.435765225425868,4000,4.348321722885587,78,38039584000,2.071724425387938,46.49857142857141,100,4664000,14,0,0,30.166666666666668,89.27777777777777,4.348321722885587,4000,2721444000,2721444000,4.348321722885587,4000,0.6195522546768188,0.0,0.0,0.2677399516105652,0.16452039778232574,-0.004038222134113312,-0.13626296818256378,1224441.0,1.5351951122283936,0.9590473771095276,0.0001,0.012085027992725372,0.01,4097.89705594406,1165.0,4092,1224441.0,4092,4092,0.24621502066659454,0.0
4668000,81187,4765230,False,1167,94ea2_00000,2024-12-07_21-51-47,1733604707,5.769316673278809,7065.432424783707,2720159,DanielAhmed,192.168.137.208,7065.432424783707,1167,2.179993692928808,3.814660525625027,0.015970119796998736,6.057621169090271,7.534027099609375e-06,6.057489657402039,0.3289875163492978,1,10.0,-29.342163394066322,4000,4.2775806034221215,85,38104884000,2.071641525864522,46.06571428571429,100,4668000,14,0,0,33.599999999999994,89.3875,4.2775806034221215,4000,2726112000,2726112000,4.2775806034221215,4000,0.9956701397895813,0.0,0.0,0.02400016412138939,0.16742560267448425,-0.08604982495307922,-0.09637563675642014,1224441.0,0.02400016412138939,2.5325958728790283,0.0001,0.007433752063661814,0.01,4097.902564889113,1166.0,4099,1224441.0,4099,4099,0.24620420775149243,0.0
4672000,81279,4769336,False,1168,94ea2_00000,2024-12-07_21-51-53,1733604713,6.346367359161377,7071.778792142868,2720159,DanielAhmed,192.168.137.208,7071.778792142868,1168,2.1798783205197756,3.8179925949487705,0.01595827400891544,6.05995090007782,7.534027099609375e-06,6.059819960594178,0.2962583838738751,1,10.0,-9.797555432751217,4000,4.956385392387398,92,38170240000,2.0715434813895865,42.325714285714305,100,4672000,14,0,0,30.688888888888886,89.38888888888889,4.956385392387398,4000,2730784000,2730784000,4.956385392387398,4000,0.7729344964027405,0.0,0.0,0.20220856368541718,0.2567327916622162,-0.00788086373358965,-0.10641781240701675,1224441.0,0.4187655448913574,3.582021474838257,0.0001,0.022645149379968643,0.01,4097.90877394967,1167.0,4106,1224441.0,4106,4106,0.24620036124892458,0.0
4676000,81355,4773426,False,1169,94ea2_00000,2024-12-07_21-51-59,1733604719,5.839465141296387,7077.618257284164,2720159,DanielAhmed,192.168.137.208,7077.618257284164,1169,2.1795327740146138,3.8164682478794463,0.015927932048905556,6.0548950910568236,7.534027099609375e-06,6.054763627052307,0.3054936099826176,1,10.0,-23.045405363621626,4000,4.685129477492488,76,38235652000,2.0714100058054803,43.49714285714286,100,4676000,14,0,0,33.199999999999996,89.45,4.685129477492488,4000,2735460000,2735460000,4.685129477492488,4000,0.6682259440422058,0.0,0.0,0.09570281952619553,0.09174970537424088,-0.0206992719322443,-0.06763317435979843,1224441.0,0.6663379073143005,3.1974637508392334,0.0001,0.007849426008760929,0.01,4097.914068572527,1168.0,4090,1224441.0,4090,4090,0.2461933179678327,0.0
4680000,81432,4777516,False,1170,94ea2_00000,2024-12-07_21-52-05,1733604725,5.9667792320251465,7083.58503651619,2720159,DanielAhmed,192.168.137.208,7083.58503651619,1170,2.1794176099844385,3.8159751891806946,0.01593627523846925,6.06277322769165,7.534027099609375e-06,6.06264214515686,0.38794986765864975,1,10.0,-42.78379936669692,4000,2.5255569601360364,77,38301120000,2.07123953940296,55.21571428571428,100,4680000,14,0,0,29.577777777777776,89.45555555555555,2.5255569601360364,4000,2740140000,2740140000,2.5255569601360364,4000,0.6040046215057373,0.0,0.0,0.03881286084651947,0.24226956069469452,-0.026477521285414696,-0.043461259454488754,1224441.0,0.03881286084651947,1.3133232593536377,0.0001,0.0075384159572422504,0.01,4097.918466425532,1169.0,4090,1224441.0,4090,4090,0.2461833213159391,0.0
4684000,81521,4781619,False,1171,94ea2_00000,2024-12-07_21-52-11,1733604731,5.866711139678955,7089.4517476558685,2720159,DanielAhmed,192.168.137.208,7089.4517476558685,1171,2.1788276934446302,3.8149637626486275,0.015915996496236706,6.0438638687133786,7.510185241699219e-06,6.043730354309082,0.3127955398127336,1,10.0,-42.78379936669692,4000,3.8437688187953567,89,38366644000,2.0710548220452876,45.17571428571426,100,4684000,14,0,0,33.325,89.2875,3.8437688187953567,4000,2744824000,2744824000,3.8437688187953567,4000,0.8260726928710938,0.0,0.0,0.13697604835033417,0.17756381630897522,-0.022849686443805695,-0.0895620658993721,1224441.0,0.3440169095993042,4.704248905181885,0.0001,0.008602351881563663,0.01,4097.923284914619,1170.0,4103,1224441.0,4103,4103,0.24618001405778528,0.0
